example_id                                                                              | status  | run_time        |
./spec/requests/api/v1/player/combat/interactions_spec.rb[1:12:2:1]                     | passed  | 0.05636 seconds |
./spec/requests/api/v1/player/combat/interactions_spec.rb[1:12:2:2]                     | passed  | 0.04894 seconds |
./spec/requests/api/v1/player/combat/interactions_spec.rb[1:12:2:3]                     | passed  | 0.04918 seconds |
./spec/requests/api/v1/player/combat/interactions_spec.rb[1:12:2:4]                     | passed  | 0.0424 seconds  |
./spec/requests/api/v1/player/combat/interactions_spec.rb[1:12:2:5]                     | passed  | 0.0455 seconds  |
./spec/requests/api/v1/player/combat/interactions_spec.rb[1:12:2:6]                     | passed  | 0.05224 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:1:1]                        | passed  | 0.02208 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:1:2]                        | passed  | 0.02409 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:1:3]                        | passed  | 0.02303 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:1:4]                        | passed  | 0.0203 seconds  |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:2:1]                        | passed  | 0.02372 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:2:2]                        | passed  | 0.02377 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:2:3]                        | passed  | 0.02665 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:2:4]                        | passed  | 0.02089 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:2:5]                        | passed  | 0.03027 seconds |
./spec/requests/api/v1/player/combat/session_logs_spec.rb[1:2:6]                        | passed  | 0.02484 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:1:1]                      | passed  | 0.04442 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:1:2]                      | passed  | 0.04495 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:1:3]                      | passed  | 0.04734 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:1:4]                      | passed  | 0.05061 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:1:5]                      | passed  | 0.03852 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:1:6]                      | passed  | 0.03922 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:2:1]                      | passed  | 0.04376 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:2:2]                      | passed  | 0.04266 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:2:3]                      | passed  | 0.04334 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:2:4]                      | passed  | 0.03024 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:2:5]                      | passed  | 0.03622 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:3:1]                      | passed  | 0.05301 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:4:1]                      | passed  | 0.08375 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:4:2]                      | passed  | 0.04627 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:4:3]                      | passed  | 0.05884 seconds |
./spec/requests/api/v1/player/combat/turn_state_ops_spec.rb[1:4:4]                      | passed  | 0.04027 seconds |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:1:1]                              | passed  | 0.01108 seconds |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:1:2]                              | passed  | 0.01147 seconds |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:2:1]                              | passed  | 0.01069 seconds |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:2:2]                              | passed  | 0.00967 seconds |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:3:1]                              | passed  | 0.01233 seconds |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:3:2]                              | passed  | 0.0381 seconds  |
./spec/requests/api/v1/player/diary_entries_spec.rb[1:4:1]                              | passed  | 0.01117 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:1]                                  | passed  | 0.05403 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:2]                                  | passed  | 0.05554 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:3]                                  | passed  | 0.07183 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:4]                                  | passed  | 0.10799 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:5]                                  | passed  | 0.1109 seconds  |
./spec/requests/api/v1/player/group_carts_spec.rb[1:6]                                  | passed  | 0.06207 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:7]                                  | passed  | 0.05474 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:8]                                  | passed  | 0.12382 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:9]                                  | passed  | 0.07948 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:10]                                 | passed  | 0.10384 seconds |
./spec/requests/api/v1/player/group_carts_spec.rb[1:11]                                 | passed  | 0.08999 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:1:1]                                     | passed  | 0.01809 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:1:2]                                     | passed  | 0.0228 seconds  |
./spec/requests/api/v1/player/groups_spec.rb[1:1:3]                                     | passed  | 0.02909 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:2:1]                                     | passed  | 0.03937 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:2:2]                                     | passed  | 0.03918 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:2:3]                                     | passed  | 0.02157 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:2:4]                                     | passed  | 0.03577 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:2:5]                                     | passed  | 0.02873 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:3:1]                                     | passed  | 0.01988 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:3:2]                                     | passed  | 0.02591 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:3:3]                                     | passed  | 0.01937 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:3:4]                                     | passed  | 0.02789 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:3:5]                                     | passed  | 0.01057 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:4:1]                                     | passed  | 0.02242 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:4:2]                                     | passed  | 0.03508 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:4:3]                                     | passed  | 0.02333 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:4:4]                                     | passed  | 0.02039 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:4:5]                                     | passed  | 0.02105 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:5:1]                                     | passed  | 0.01764 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:5:2]                                     | passed  | 0.02851 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:5:3]                                     | passed  | 0.02221 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:5:4]                                     | passed  | 0.04078 seconds |
./spec/requests/api/v1/player/groups_spec.rb[1:6:1]                                     | passed  | 0.02923 seconds |
./spec/requests/api/v1/player/imported_sheets_http_e2e_spec.rb[1:1]                     | passed  | 0.53733 seconds |
./spec/requests/api/v1/player/imported_sheets_http_e2e_spec.rb[1:2]                     | passed  | 0.58053 seconds |
./spec/requests/api/v1/player/imported_sheets_http_e2e_spec.rb[1:3]                     | passed  | 0.74866 seconds |
./spec/requests/api/v1/player/passwords_spec.rb[1:1]                                    | passed  | 0.01089 seconds |
./spec/requests/api/v1/player/passwords_spec.rb[1:2]                                    | passed  | 0.01175 seconds |
./spec/requests/api/v1/player/passwords_spec.rb[1:3]                                    | passed  | 0.01564 seconds |
./spec/requests/api/v1/player/passwords_spec.rb[1:4]                                    | passed  | 0.01175 seconds |
./spec/requests/api/v1/player/passwords_spec.rb[1:5]                                    | passed  | 0.02205 seconds |
./spec/requests/api/v1/player/passwords_spec.rb[1:6]                                    | passed  | 0.01783 seconds |
./spec/requests/api/v1/player/profiles_spec.rb[1:1]                                     | passed  | 0.01078 seconds |
./spec/requests/api/v1/player/profiles_spec.rb[1:2]                                     | passed  | 0.01322 seconds |
./spec/requests/api/v1/player/profiles_spec.rb[1:3]                                     | passed  | 0.01648 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:1:1]                       | passed  | 0.03317 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:1:2]                       | passed  | 0.05721 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:1:3]                       | passed  | 0.03861 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:1:4]                       | passed  | 0.05022 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:1:5]                       | passed  | 0.02513 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:2:1]                       | passed  | 0.05314 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:2:2]                       | passed  | 0.02972 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:2:3]                       | passed  | 0.04938 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:3:1]                       | passed  | 0.05649 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:3:2]                       | passed  | 0.07022 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:3:3]                       | passed  | 0.04792 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:4:1]                       | passed  | 0.03015 seconds |
./spec/requests/api/v1/player/schedule_battle_maps_spec.rb[1:4:2]                       | passed  | 0.04302 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:1:1]                                  | passed  | 0.03419 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:1:2]                                  | passed  | 0.03775 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:1:3]                                  | passed  | 0.0262 seconds  |
./spec/requests/api/v1/player/schedules_spec.rb[1:1:4]                                  | passed  | 0.02116 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:1:5]                                  | passed  | 0.07389 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:1]                                  | passed  | 0.04142 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:2]                                  | passed  | 0.03492 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:3]                                  | passed  | 0.05196 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:4]                                  | passed  | 0.03326 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:5]                                  | passed  | 0.03669 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:6]                                  | passed  | 0.0405 seconds  |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:7]                                  | passed  | 0.03488 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:8]                                  | passed  | 0.03454 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:9]                                  | passed  | 0.03716 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:10]                                 | passed  | 0.03591 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:11]                                 | passed  | 0.03576 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:12]                                 | passed  | 0.04392 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:2:13]                                 | passed  | 0.03809 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:3:1]                                  | passed  | 0.03194 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:3:2]                                  | passed  | 0.03448 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:3:3]                                  | passed  | 0.02641 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:4:1]                                  | passed  | 0.04599 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:5:1]                                  | failed  | 0.03575 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:5:2]                                  | failed  | 0.03904 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:5:3]                                  | passed  | 0.03807 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:5:4]                                  | passed  | 0.03943 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:5:5]                                  | passed  | 0.04329 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:6:1]                                  | failed  | 0.02974 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:7:1]                                  | failed  | 0.05052 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:8:1]                                  | passed  | 0.01868 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:8:2]                                  | passed  | 0.02363 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:8:3]                                  | passed  | 0.03285 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:8:4]                                  | passed  | 0.04408 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:8:5]                                  | passed  | 0.04204 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:9:1]                                  | passed  | 0.03523 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:9:2]                                  | passed  | 0.04915 seconds |
./spec/requests/api/v1/player/schedules_spec.rb[1:9:3]                                  | passed  | 0.04184 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:1]                        | passed  | 0.04393 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:2]                        | passed  | 0.03896 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:3]                        | passed  | 0.04101 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:4]                        | passed  | 0.04506 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:5]                        | passed  | 0.04446 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:6]                        | passed  | 0.04911 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:7]                        | passed  | 0.05008 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[1:8]                        | passed  | 0.04821 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[2:1]                        | passed  | 0.02127 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[2:2]                        | passed  | 0.02452 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[2:3]                        | passed  | 0.02266 seconds |
./spec/requests/api/v1/player/session_feed_audience_spec.rb[2:4]                        | passed  | 0.01363 seconds |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:1:1]                         | passed  | 0.049 seconds   |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:1:2]                         | passed  | 0.0606 seconds  |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:1:3]                         | passed  | 0.0621 seconds  |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:1:4]                         | passed  | 0.05943 seconds |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:1:5]                         | passed  | 0.01788 seconds |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:1:6]                         | passed  | 0.02671 seconds |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:2:1]                         | passed  | 0.05732 seconds |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:2:2]                         | passed  | 0.10184 seconds |
./spec/requests/api/v1/player/session_feed_items_spec.rb[1:2:3]                         | passed  | 0.05544 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:1]                             | passed  | 0.02869 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:2]                             | passed  | 0.03968 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:3]                             | passed  | 0.05233 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:4]                             | passed  | 0.04402 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:5]                             | passed  | 0.04429 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:6]                             | passed  | 0.03308 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:7]                             | passed  | 0.03413 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:8]                             | passed  | 0.04098 seconds |
./spec/requests/api/v1/player/sheet_companions_spec.rb[1:9]                             | passed  | 0.05562 seconds |
./spec/requests/api/v1/player/sheet_items_attune_spec.rb[1:1]                           | passed  | 0.02379 seconds |
./spec/requests/api/v1/player/sheet_items_attune_spec.rb[1:2]                           | passed  | 0.07957 seconds |
./spec/requests/api/v1/player/sheet_items_attune_spec.rb[1:3]                           | passed  | 0.02108 seconds |
./spec/requests/api/v1/player/sheet_items_attune_spec.rb[1:4]                           | passed  | 0.07914 seconds |
./spec/requests/api/v1/player/sheet_items_attune_spec.rb[1:5]                           | passed  | 0.02929 seconds |
./spec/requests/api/v1/player/sheet_items_attune_spec.rb[1:6]                           | passed  | 0.0264 seconds  |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:1]                  | passed  | 0.05179 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:2]                  | passed  | 0.04648 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:3]                  | passed  | 0.04983 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:4]                  | passed  | 0.04566 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:5]                  | passed  | 0.05781 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:6]                  | passed  | 0.0652 seconds  |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:7]                  | passed  | 0.04159 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:8]                  | passed  | 0.02346 seconds |
./spec/requests/api/v1/player/sheet_items_create_stacking_spec.rb[1:9]                  | passed  | 0.06388 seconds |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:1:1]                          | passed  | 0.0205 seconds  |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:1:2]                          | passed  | 0.03431 seconds |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:1:3]                          | passed  | 0.01713 seconds |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:1:4]                          | passed  | 0.02091 seconds |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:1:5]                          | passed  | 0.04042 seconds |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:1:6]                          | passed  | 0.02149 seconds |
./spec/requests/api/v1/player/sheet_items_equip_spec.rb[1:2:1]                          | passed  | 0.03546 seconds |
./spec/requests/api/v1/player/sheet_items_mount_props_spec.rb[1:1]                      | passed  | 0.02462 seconds |
./spec/requests/api/v1/player/sheet_items_mount_props_spec.rb[1:2]                      | passed  | 0.02762 seconds |
./spec/requests/api/v1/player/sheet_items_mount_props_spec.rb[1:3]                      | passed  | 0.02451 seconds |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:1:1]            | passed  | 0.0285 seconds  |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:1:2]            | passed  | 0.02142 seconds |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:2:1]            | passed  | 0.02358 seconds |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:2:2]            | passed  | 0.0223 seconds  |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:2:3]            | passed  | 0.02515 seconds |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:3:1]            | passed  | 0.02569 seconds |
./spec/requests/api/v1/player/sheet_items_reorder_merge_split_spec.rb[1:3:2]            | passed  | 0.0194 seconds  |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:1]                    | passed  | 0.0284 seconds  |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:2]                    | passed  | 0.03478 seconds |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:3]                    | passed  | 0.02297 seconds |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:4]                    | passed  | 0.02287 seconds |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:5]                    | passed  | 0.02779 seconds |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:6]                    | passed  | 0.02286 seconds |
./spec/requests/api/v1/player/sheet_items_stow_on_mount_spec.rb[1:7]                    | passed  | 0.03351 seconds |
./spec/requests/api/v1/player/sheet_klasses_level_up_spec.rb[1:1:1]                     | passed  | 0.07993 seconds |
./spec/requests/api/v1/player/sheet_klasses_level_up_spec.rb[1:2:1]                     | passed  | 0.07769 seconds |
./spec/requests/api/v1/player/sheet_known_spells_spec.rb[1:1:1]                         | passed  | 0.02991 seconds |
./spec/requests/api/v1/player/sheet_known_spells_spec.rb[1:1:2]                         | passed  | 0.02041 seconds |
./spec/requests/api/v1/player/sheet_known_spells_spec.rb[1:1:3:1]                       | passed  | 0.02909 seconds |
./spec/requests/api/v1/player/sheet_known_spells_spec.rb[1:1:3:2]                       | passed  | 0.02728 seconds |
./spec/requests/api/v1/player/sheet_known_spells_use_spec.rb[1:1]                       | passed  | 0.02661 seconds |
./spec/requests/api/v1/player/sheet_known_spells_use_spec.rb[1:2]                       | passed  | 0.02387 seconds |
./spec/requests/api/v1/player/sheet_known_spells_use_spec.rb[1:3]                       | passed  | 0.02823 seconds |
./spec/requests/api/v1/player/sheet_known_spells_use_spec.rb[1:4]                       | passed  | 0.02572 seconds |
./spec/requests/api/v1/player/sheet_known_spells_use_spec.rb[1:5]                       | passed  | 0.03236 seconds |
./spec/requests/api/v1/player/sheet_prepared_spells_spec.rb[1:1:1:1]                    | passed  | 0.03232 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:1:1]                       | passed  | 0.02154 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:1:2]                       | passed  | 0.03128 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:2:1]                       | passed  | 0.02351 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:2:2]                       | passed  | 0.02325 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:2:3]                       | passed  | 0.02016 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:2:4]                       | passed  | 0.02121 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:2:5]                       | passed  | 0.02546 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:2:6]                       | passed  | 0.02262 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:3:1]                       | passed  | 0.0274 seconds  |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:3:2]                       | passed  | 0.02406 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:3:3]                       | passed  | 0.02564 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:4:1]                       | passed  | 0.02989 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:4:2]                       | passed  | 0.03388 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:5:1]                       | passed  | 0.03556 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:5:2]                       | passed  | 0.03559 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:6:1]                       | passed  | 0.04218 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:6:2]                       | passed  | 0.02076 seconds |
./spec/requests/api/v1/player/sheet_runtime_states_spec.rb[1:6:3]                       | passed  | 0.0343 seconds  |
./spec/requests/api/v1/player/sheets_summary_spec.rb[1:1:1]                             | passed  | 0.09606 seconds |
./spec/requests/api/v1/player/sheets_summary_spec.rb[1:1:2]                             | passed  | 0.10498 seconds |
./spec/requests/api/v1/player/sheets_summary_spec.rb[1:1:3:1]                           | passed  | 0.14335 seconds |
./spec/requests/api/v1/player/sheets_summary_spec.rb[1:1:3:2]                           | passed  | 0.02539 seconds |
./spec/requests/api/v1/player/sheets_summary_spec.rb[1:1:3:3]                           | passed  | 0.02376 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:1]                        | passed  | 0.21518 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:2]                        | passed  | 0.00286 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:3]                        | passed  | 0.13286 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:4]                        | passed  | 0.34131 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:5]                        | passed  | 0.23982 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:6]                        | passed  | 0.30146 seconds |
./spec/requests/api/v1/player/wizard_to_sheet_e2e_spec.rb[1:1:7]                        | passed  | 0.22418 seconds |
./spec/requests/api/v1/public/characters_spec.rb[1:1:1]                                 | pending | 0.00001 seconds |
./spec/requests/api/v1/public/class_choices_spec.rb[1:1:1:1]                            | passed  | 0.00277 seconds |
./spec/requests/api/v1/public/class_choices_spec.rb[1:1:1:2]                            | passed  | 0.00258 seconds |
./spec/requests/api/v1/public/class_choices_spec.rb[1:1:1:3]                            | passed  | 0.00294 seconds |
./spec/requests/api/v1/public/class_choices_spec.rb[1:1:1:4]                            | passed  | 0.00627 seconds |
./spec/requests/api/v1/public/class_choices_spec.rb[1:1:2:1]                            | passed  | 0.00268 seconds |
./spec/requests/api/v1/public/class_choices_spec.rb[1:1:3:1]                            | passed  | 0.0027 seconds  |
./spec/requests/api/v1/public/class_rules_spec.rb[1:1:1]                                | passed  | 0.02849 seconds |
./spec/requests/api/v1/public/class_rules_spec.rb[1:1:2]                                | passed  | 0.03144 seconds |
./spec/requests/api/v1/public/date_dimensions_spec.rb[1:1]                              | passed  | 0.06393 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:1]                        | passed  | 0.01918 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:2]                        | passed  | 0.05598 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:3]                        | passed  | 0.01897 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:4]                        | passed  | 0.02292 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:5]                        | passed  | 0.02203 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:6]                        | passed  | 0.06153 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:7]                        | passed  | 0.01515 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:8]                        | passed  | 0.03402 seconds |
./spec/requests/api/v1/public/equipment_instruments_spec.rb[1:9]                        | passed  | 0.04223 seconds |
./spec/requests/api/v1/public/equipment_spec.rb[1:1:1]                                  | passed  | 0.0048 seconds  |
./spec/requests/api/v1/public/equipment_spec.rb[1:2:1]                                  | passed  | 0.00536 seconds |
./spec/requests/api/v1/public/equipment_spec.rb[1:3:1]                                  | passed  | 0.00657 seconds |
./spec/requests/api/v1/public/equipment_spec.rb[1:4:1]                                  | passed  | 0.01586 seconds |
./spec/requests/api/v1/public/equipment_spec.rb[1:5:1]                                  | passed  | 0.00652 seconds |
./spec/requests/api/v1/public/equipment_spec.rb[1:5:2]                                  | passed  | 0.00639 seconds |
